mshui0,gshui0,mshui9,gshui9,mrangqui0,grangqui0,mrangqui9,grangqui9,pwin0,pdraw0,plost0,pwin9,pdraw9,plost9,bf_idx_m,bf_idx_d,bf_idx_g,profit3,loss3,profit1,loss1,profit0,loss0,hot3,cool3,hot1,cool1,hot0,cool0,kwin
1.000,0.850,0.925,0.925,0,0.25,0,0.25,2.20,3.40,3.20,2.25,3.40,3.10,39.5,51.0,9.5,0.0,22.0,0.0,58.0,71.0,0.0,20.0,0.0,51.0,0.0,0.0,70.0,1
0.800,1.049,0.875,0.975,0,0.25,0,0.25,2.20,3.10,3.50,2.10,3.10,3.80,90.6,6.1,3.3,100.0,0.0,86.0,0.0,92.0,0.0,110.0,0.0,0.0,87.0,0.0,93.0,1
0.950,0.899,0.774,1.100,0,0.25,0,0.0,2.50,3.10,2.90,2.20,3.00,3.60,78.7,19.3,2.0,0.0,103.0,52.0,0.0,94.0,0.0,105.0,0.0,0.0,52.0,0.0,95.0,0
0.899,0.950,1.100,0.774,0.25,0.0,0,0.0,2.75,3.25,2.37,3.60,3.00,2.20,56.3,14.5,29.2,100.0,0.0,55.0,0.0,10.0,0.0,68.0,0.0,0.0,56.0,0.0,10.0,3
0.975,0.875,0.975,0.875,0.75,0,1.0,0,5.00,3.80,1.66,5.00,4.20,1.61,24.7,26.8,48.6,100.0,0.0,32.0,0.0,100.0,0.0,0.0,42.0,0.0,36.0,26.0,0.0,3
0.925,0.925,0.825,1.024,0,1.25,0,1.0,1.53,3.90,6.50,1.36,5.00,11.00,60.3,16.5,23.1,0.0,24.0,63.0,0.0,49.0,0.0,29.0,0.0,0.0,67.0,0.0,57.0,3
1.024,0.825,0.774,1.100,0,0.25,0,0.0,2.50,3.10,2.90,2.40,3.25,3.30,61.0,22.1,16.9,0.0,72.0,41.0,0.0,51.0,0.0,71.0,0.0,0.0,40.0,0.0,53.0,1
1.020,0.770,0.975,0.875,0,1.0,0,0.5,1.95,3.10,4.33,1.60,4.00,6.00,67.3,14.1,18.6,0.0,42.0,66.0,0.0,51.0,0.0,49.0,0.0,0.0,68.0,0.0,59.0,1
0.950,0.899,1.024,0.825,0,1.0,0,1.0,1.57,3.75,6.00,1.53,3.80,6.50,71.4,12.8,15.8,100.0,0.0,74.0,0.0,67.0,0.0,47.0,0.0,0.0,75.0,0.0,72.0,1
0.975,0.875,0.750,1.125,0,1.25,0,0.75,1.57,3.75,6.00,1.40,4.20,10.00,49.0,17.9,33.1,0.0,18.0,52.0,0.0,8.0,0.0,23.0,0.0,0.0,58.0,0.0,21.0,1
0.825,1.024,1.024,0.825,0,0.75,0,0.5,2.00,3.60,3.50,1.64,3.80,5.25,66.5,17.6,15.9,0.0,43.0,60.0,0.0,63.0,0.0,50.0,0.0,0.0,63.0,0.0,67.0,1
1.024,0.825,1.100,0.774,0,0.25,0,0.25,2.40,3.25,2.90,2.50,3.30,2.80,48.8,30.9,20.3,0.0,42.0,10.0,0.0,41.0,0.0,44.0,0.0,0.0,13.0,0.0,43.0,0
1.040,0.750,0.825,1.024,0,1.5,0,0.75,1.61,4.20,4.75,1.36,4.75,8.00,39.2,22.9,37.9,100.0,0.0,35.0,0.0,0.0,8.0,13.0,0.0,0.0,40.0,0.0,10.0,3
0.720,1.070,1.024,0.825,0,0.25,0,0.75,1.75,3.75,4.33,2.00,3.50,3.60,65.6,10.7,23.7,0.0,58.0,71.0,0.0,38.0,0.0,64.0,0.0,0.0,73.0,0.0,41.0,1
0.950,0.899,0.825,1.024,0,0.75,0,0.0,2.40,3.50,2.75,1.75,4.33,3.75,71.1,17.4,11.5,0.0,50.0,53.0,0.0,67.0,0.0,65.0,0.0,0.0,59.0,0.0,71.0,3
1.049,0.800,1.024,0.825,0,0.0,0,0.25,2.30,3.50,2.90,2.70,3.60,2.37,56.4,25.5,18.1,100.0,0.0,24.0,0.0,100.0,0.0,70.0,0.0,0.0,27.0,0.0,45.0,3
0.720,1.070,0.875,0.975,0,1.0,0,1.0,1.50,4.33,6.00,1.44,4.50,6.50,71.7,13.5,14.9,100.0,0.0,76.0,0.0,73.0,0.0,41.0,0.0,0.0,77.0,0.0,77.0,3
1.049,0.800,0.774,1.100,0,0.5,0,0.25,2.04,3.25,3.30,2.00,3.40,3.75,63.0,23.7,13.2,100.0,0.0,41.0,0.0,100.0,0.0,61.0,0.0,0.0,42.0,0.0,70.0,3
0.875,0.975,0.925,0.925,0,0.75,0,0.5,1.90,3.60,3.75,1.66,4.00,4.75,69.7,14.6,15.7,100.0,0.0,69.0,0.0,66.0,0.0,54.0,0.0,0.0,70.0,0.0,69.0,3
0.875,0.975,0.925,0.925,0,0.5,0,0.25,2.10,3.60,3.25,1.85,4.00,3.60,53.8,37.9,8.3,0.0,40.0,0.0,2.0,77.0,0.0,43.0,0.0,0.0,6.0,0.0,80.0,3
0.720,1.070,1.024,0.825,0,0.0,0,0.5,2.00,3.60,3.50,2.30,3.50,2.90,52.2,17.3,30.5,100.0,0.0,52.0,0.0,19.0,0.0,49.0,0.0,0.0,53.0,0.0,19.0,3
0.975,0.875,1.049,0.800,0,0.25,0,0.25,2.40,3.25,2.90,2.25,3.25,3.20,43.8,31.9,24.3,100.0,0.0,6.0,0.0,23.0,0.0,25.0,0.0,0.0,7.0,0.0,29.0,0
0.925,0.925,0.875,0.975,0,0.25,0,0.5,1.83,3.25,4.75,2.20,3.20,3.40,61.7,18.8,19.5,0.0,67.0,49.0,0.0,52.0,0.0,70.0,0.0,0.0,51.0,0.0,53.0,0
0.975,0.875,1.024,0.825,0,1.0,0,0.75,1.75,3.60,4.75,1.50,3.80,7.00,59.7,17.9,22.4,0.0,32.0,56.0,0.0,41.0,0.0,36.0,0.0,0.0,58.0,0.0,49.0,3
0.825,1.024,1.024,0.825,1.0,0,0.75,0,6.00,3.60,1.60,8.00,3.60,1.53,47.4,19.8,32.8,0.0,58.0,37.0,0.0,0.0,5.0,34.0,0.0,0.0,36.0,7.0,0.0,1
0.925,0.925,1.024,0.825,0,0.25,0,0.25,2.30,3.50,2.90,2.10,3.50,3.25,46.5,33.8,19.7,100.0,0.0,7.0,0.0,43.0,0.0,34.0,0.0,0.0,7.0,0.0,46.0,0
1.070,0.720,0.825,1.024,0.0,0.0,0.25,0,3.10,3.10,2.40,3.10,3.20,2.37,27.3,27.2,45.4,100.0,0.0,24.0,0.0,0.0,36.0,0.0,24.0,0.0,25.0,35.0,0.0,3
1.024,0.825,0.950,0.899,0,0.25,0,0.0,2.75,3.10,2.62,2.40,2.90,3.30,42.1,27.5,30.4,100.0,0.0,17.0,0.0,100.0,0.0,23.0,0.0,0.0,19.0,0.0,11.0,1
0.750,1.125,0.975,0.875,0,1.0,0,1.25,1.36,4.10,11.00,1.40,4.00,9.50,44.3,31.3,24.4,0.0,12.0,21.0,0.0,38.0,0.0,16.0,0.0,0.0,25.0,0.0,47.0,3
0.899,0.950,0.975,0.875,0,1.0,0,1.0,1.53,3.75,7.00,1.50,3.80,7.50,63.1,17.9,19.0,0.0,37.0,100.0,0.0,59.0,0.0,39.0,0.0,0.0,63.0,0.0,63.0,3
0.975,0.875,0.925,0.925,0,0.25,0,0.0,2.75,3.00,2.75,2.25,3.10,3.40,56.4,19.3,24.3,0.0,57.0,47.0,0.0,31.0,0.0,57.0,0.0,0.0,47.0,0.0,34.0,3
0.899,0.950,1.024,0.825,0,0.75,0,0.75,1.75,3.50,4.75,1.70,3.60,5.00,50.7,22.9,26.4,100.0,0.0,42.0,0.0,33.0,0.0,31.0,0.0,0.0,43.0,0.0,37.0,0
0.899,0.950,0.899,0.950,0,1.0,0,1.0,1.50,4.33,6.00,1.53,4.33,5.75,18.9,56.5,24.6,33.0,0.0,0.0,104.0,16.0,0.0,0.0,33.0,102.0,0.0,0.0,22.0,1
0.850,1.000,0.774,1.100,0,0.0,0.25,0,2.80,3.25,2.50,2.45,3.30,2.80,27.0,19.2,53.8,33.0,0.0,45.0,0.0,0.0,84.0,0.0,25.0,0.0,46.0,57.0,0.0,3
0.800,1.049,0.700,1.200,0,0.25,0,0.0,2.50,3.10,2.90,2.10,3.50,3.50,36.9,45.7,17.5,0.0,3.0,0.0,43.0,47.0,0.0,8.0,0.0,33.0,0.0,0.0,49.0,3
0.899,0.950,1.100,0.774,0,0.0,0,0.25,2.40,3.10,3.10,2.70,3.10,2.70,34.1,37.0,28.9,0.0,5.0,0.0,12.0,12.0,0.0,2.0,0.0,11.0,0.0,0.0,12.0,3
0.950,0.899,1.000,0.850,0,0.5,0,1.0,1.53,3.80,6.50,1.95,3.30,4.00,37.2,25.7,37.0,0.0,13.0,26.0,0.0,0.0,11.0,14.0,0.0,0.0,25.0,0.0,0.0,3
0.875,0.975,0.950,0.899,0.25,0,0,0.0,2.80,3.00,2.70,3.50,3.20,2.14,18.0,50.4,31.6,100.0,0.0,0.0,55.0,6.0,0.0,0.0,47.0,50.0,0.0,0.0,4.0,0
0.925,0.925,0.925,0.925,0,1.25,0,0.5,1.90,3.75,3.60,1.44,4.75,6.00,46.5,29.2,24.3,0.0,14.0,22.0,0.0,31.0,0.0,17.0,0.0,0.0,26.0,0.0,39.0,3
1.100,0.774,0.925,0.925,0,0.25,0.0,0.0,2.60,3.40,2.60,2.50,3.50,2.62,20.5,31.9,47.6,44.0,0.0,5.0,0.0,0.0,52.0,0.0,43.0,0.0,9.0,51.0,0.0,1
1.040,0.750,0.875,0.975,0,1.0,0,0.75,1.61,3.50,6.25,1.57,3.60,6.50,39.8,16.2,44.0,0.0,16.0,52.0,0.0,0.0,31.0,19.0,0.0,0.0,53.0,11.0,0.0,3
0.925,0.925,0.899,0.950,0,0.5,0,0.5,1.85,3.30,4.50,1.90,3.30,4.20,56.6,22.5,20.9,100.0,0.0,44.0,0.0,48.0,0.0,47.0,0.0,0.0,44.0,0.0,52.0,3
1.000,0.850,0.899,0.950,0,0.5,0,0.25,2.14,3.20,3.50,2.04,3.30,3.60,47.1,38.4,14.4,0.0,25.0,0.0,12.0,59.0,0.0,30.0,0.0,8.0,0.0,0.0,61.0,3
0.925,0.925,0.875,0.975,0,1.25,0,0.75,1.61,3.60,6.00,1.40,4.33,8.50,37.1,17.5,45.4,100.0,0.0,44.0,0.0,100.0,0.0,11.0,0.0,0.0,49.0,24.0,0.0,1
1.070,0.720,0.875,0.975,0,0.25,0,0.25,2.14,3.60,3.10,2.40,3.75,2.62,36.0,28.6,35.4,0.0,11.0,14.0,0.0,1.0,0.0,7.0,0.0,0.0,17.0,3.0,0.0,3
0.970,0.820,1.024,0.825,0,0.75,0,0.25,2.30,3.40,2.75,1.80,3.75,4.20,83.2,4.3,12.5,0.0,76.0,100.0,0.0,71.0,0.0,80.0,0.0,0.0,91.0,0.0,73.0,0
0.825,1.024,0.774,1.100,0,0.0,0,0.25,2.10,3.10,3.80,2.60,2.90,3.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.975,0.875,0.925,0.925,0,1.0,0,1.0,1.55,3.50,7.50,1.50,3.75,7.50,47.7,23.5,28.8,100.0,0.0,38.0,0.0,100.0,0.0,23.0,0.0,0.0,42.0,0.0,31.0,3
0.875,0.975,0.800,1.050,0,0.25,0,0.0,2.40,3.20,3.00,2.20,3.20,3.90,36.0,37.8,26.2,0.0,4.0,0.0,12.0,20.0,0.0,7.0,0.0,12.0,0.0,0.0,26.0,3
1.060,0.840,0.910,0.990,0,0.75,0,0.75,1.66,3.80,5.00,1.70,3.90,4.75,35.3,41.7,23.0,0.0,6.0,0.0,21.0,36.0,0.0,6.0,0.0,19.0,0.0,0.0,41.0,3
1.100,0.774,1.049,0.800,0,0.25,0,0.5,2.04,3.20,3.80,2.40,3.00,3.10,39.5,27.6,32.9,100.0,0.0,21.0,0.0,4.0,0.0,15.0,0.0,0.0,17.0,0.0,5.0,3
0.825,1.024,1.024,0.825,0,1.0,0,1.25,1.44,4.00,8.00,1.44,4.00,8.50,50.8,23.8,25.4,100.0,0.0,43.0,0.0,100.0,0.0,27.0,0.0,0.0,49.0,0.0,48.0,1
0.899,0.899,0.850,0.950,0,0.25,0,0.5,1.75,3.30,4.20,2.20,3.30,3.30,27.1,33.2,39.7,7.0,0.0,0.0,3.0,0.0,9.0,0.0,5.0,7.0,0.0,0.0,1.0,0
0.800,1.049,1.024,0.825,0,0.75,0,1.0,1.53,3.60,7.50,1.57,3.60,6.50,41.1,17.4,41.6,0.0,17.0,50.0,0.0,0.0,20.0,20.0,0.0,0.0,51.0,6.0,0.0,1
0.950,0.899,1.000,0.850,0.25,0,0.25,0,3.75,3.00,2.14,3.60,3.00,2.20,35.3,37.4,27.3,0.0,6.0,0.0,15.0,15.0,0.0,6.0,0.0,14.0,0.0,0.0,16.0,0
1.070,0.720,0.875,0.975,0,0.25,0,0.0,2.50,3.20,2.80,2.50,3.10,2.90,41.2,23.3,35.5,100.0,0.0,31.0,0.0,0.0,9.0,19.0,0.0,0.0,32.0,8.0,0.0,3
0.800,1.049,1.150,0.725,0.25,0.0,0,0.0,3.00,3.20,2.37,3.00,3.10,2.45,25.0,49.7,25.3,100.0,0.0,0.0,48.0,100.0,0.0,0.0,23.0,51.0,0.0,0.0,23.0,0
1.000,0.850,0.800,1.050,0,0.75,0,0.5,1.80,3.50,4.50,1.72,3.50,5.00,3.5,55.6,41.0,85.0,0.0,0.0,130.0,0.0,73.0,0.0,86.0,118.0,0.0,67.0,0.0,3
0.800,1.049,0.825,1.025,0,1.0,0,0.75,1.61,3.60,6.00,1.44,4.20,7.50,32.8,31.0,36.2,9.0,0.0,0.0,6.0,0.0,32.0,0.0,3.0,0.0,4.0,15.0,0.0,3
1.000,0.850,0.900,0.950,0,0.0,0,0.0,2.62,3.20,2.70,2.80,3.20,2.50,36.8,42.2,21.0,100.0,0.0,0.0,28.0,33.0,0.0,10.0,0.0,28.0,0.0,0.0,34.0,0
0.929,0.970,0.909,0.990,0.25,0,0.25,0,3.50,3.60,2.00,3.00,3.40,2.30,17.8,29.1,53.2,47.0,0.0,17.0,0.0,0.0,47.0,0.0,49.0,0.0,19.0,49.0,0.0,1
1.060,0.840,1.009,0.889,0,1.5,0,1.5,1.28,6.00,8.50,1.33,5.25,8.00,56.5,13.3,30.3,100.0,0.0,72.0,0.0,100.0,0.0,26.0,0.0,0.0,73.0,0.0,44.0,1
1.069,0.830,1.109,0.790,0.0,0.0,0,0.25,2.40,3.40,2.80,2.75,3.50,2.40,24.9,33.2,41.9,25.0,0.0,3.0,0.0,0.0,26.0,0.0,26.0,0.0,4.0,25.0,0.0,3
0.975,0.875,1.075,0.725,0,0.25,0,0.25,2.50,3.25,2.80,2.35,3.10,3.60,20.6,57.8,21.6,100.0,0.0,0.0,72.0,100.0,0.0,0.0,37.0,78.0,0.0,0.0,33.0,1
0.750,1.125,0.825,1.024,0,0.0,0,0.0,2.50,3.20,2.87,2.45,3.10,3.00,43.5,22.8,33.7,100.0,0.0,33.0,0.0,100.0,0.0,22.0,0.0,0.0,32.0,5.0,0.0,1
0.980,0.919,1.060,0.840,0.25,0,0.25,0,3.40,3.40,2.10,3.40,3.40,2.10,16.2,40.6,43.2,100.0,0.0,0.0,21.0,0.0,23.0,0.0,53.0,15.0,0.0,24.0,0.0,1
1.020,0.879,0.919,0.980,0,1.25,0,0.75,1.72,3.60,4.75,1.40,4.50,7.50,65.0,19.6,15.5,0.0,31.0,58.0,0.0,63.0,0.0,36.0,0.0,0.0,61.0,0.0,70.0,3
0.950,0.950,0.950,0.950,0.75,0,0.75,0,5.00,4.00,1.61,5.00,3.80,1.66,28.2,24.2,47.6,100.0,0.0,34.0,0.0,0.0,24.0,0.0,30.0,0.0,38.0,27.0,0.0,0
1.075,0.725,1.049,0.750,0,0.0,0,0.25,2.40,3.10,3.10,2.90,3.10,2.50,14.6,32.9,52.5,52.0,0.0,1.0,0.0,0.0,48.0,0.0,54.0,0.0,5.0,52.0,0.0,1
0.889,1.009,0.760,1.155,0,0.75,0,0.0,2.40,3.50,2.80,1.64,3.80,5.00,50.5,18.6,30.9,100.0,0.0,50.0,0.0,8.0,0.0,29.0,0.0,0.0,54.0,0.0,15.0,3
0.990,0.909,0.890,1.010,0,0.75,0,0.5,1.85,3.60,4.00,1.75,3.75,4.50,55.2,18.5,26.3,100.0,0.0,51.0,0.0,27.0,0.0,41.0,0.0,0.0,53.0,0.0,35.0,3
1.060,0.840,0.910,0.990,0,1.25,0,1.0,1.50,4.00,7.00,1.44,4.50,6.50,58.8,19.7,21.5,100.0,0.0,56.0,0.0,54.0,0.0,31.0,0.0,0.0,59.0,0.0,57.0,3
1.020,0.879,1.069,0.830,0,0.5,0,0.75,1.75,3.80,4.33,1.95,3.60,3.70,49.8,38.3,11.9,0.0,36.0,2.0,0.0,72.0,0.0,35.0,0.0,0.0,2.0,0.0,72.0,0
1.000,0.899,0.840,1.060,0,1.5,0,1.0,1.50,4.00,7.00,1.33,4.75,10.00,23.4,17.7,58.9,12.0,0.0,29.0,0.0,0.0,145.0,0.0,8.0,0.0,35.0,106.0,0.0,3
0.850,0.950,1.000,0.800,0,0.5,0,1.0,1.57,4.20,5.25,1.85,4.00,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.820,0.970,1.050,0.750,0,0.0,0,0.5,2.00,3.30,3.25,2.54,3.30,2.70,7.0,41.3,51.7,76.0,0.0,0.0,29.0,0.0,61.0,0.0,77.0,31.0,0.0,60.0,0.0,3
1.009,0.889,0.990,0.910,0,0.75,0,0.75,1.75,3.75,4.50,1.66,3.60,5.25,28.0,27.0,45.0,100.0,0.0,12.0,0.0,100.0,0.0,0.0,8.0,0.0,13.0,38.0,0.0,0
0.950,0.850,0.800,1.000,0,0.75,0,1.0,1.50,4.00,7.00,1.72,3.50,4.75,40.0,19.0,41.0,0.0,18.0,46.0,0.0,0.0,17.0,18.0,0.0,0.0,46.0,8.0,0.0,3
0.899,0.950,1.049,0.800,0,0.75,0,0.5,2.00,3.30,3.80,1.64,3.60,5.50,29.1,46.3,24.6,12.0,0.0,0.0,41.0,17.0,0.0,0.0,10.0,40.0,0.0,0.0,26.0,3
1.070,0.720,0.725,1.149,0,0.75,0,0.25,1.95,3.30,4.00,1.80,3.50,4.75,60.5,20.2,19.3,0.0,46.0,48.0,0.0,49.0,0.0,48.0,0.0,0.0,50.0,0.0,52.0,3
0.975,0.875,1.250,0.675,0,0.0,0,0.5,2.20,3.20,3.40,2.90,3.00,2.60,18.8,33.5,47.7,40.0,0.0,0.0,2.0,0.0,40.0,0.0,44.0,0.0,0.0,43.0,0.0,0
1.040,0.750,0.925,0.925,0,0.75,0,0.5,1.85,3.50,4.20,1.80,3.75,4.33,34.1,49.1,16.8,100.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,44.0,0.0,0.0,51.0,1
0.925,0.875,0.950,0.850,0,0.5,0,0.25,2.14,3.10,3.10,1.90,3.30,4.33,35.0,33.5,31.6,100.0,0.0,0.0,1.0,5.0,0.0,8.0,0.0,0.0,3.0,0.0,15.0,1
0.950,0.850,0.800,1.000,0.25,0,0,0.0,2.40,3.20,2.60,3.40,3.25,2.10,5.1,28.9,66.0,100.0,0.0,23.0,0.0,0.0,70.0,0.0,87.0,0.0,23.0,76.0,0.0,1
1.000,0.850,0.675,1.250,0.25,0,0.5,0,3.40,3.20,2.20,3.75,3.10,2.10,24.9,15.7,59.4,100.0,0.0,58.0,0.0,100.0,0.0,0.0,37.0,0.0,58.0,64.0,0.0,0
0.750,1.040,0.950,0.899,0.25,0,0.0,0.0,2.75,3.10,2.62,2.90,3.10,2.50,30.6,45.4,24.0,100.0,0.0,0.0,40.0,100.0,0.0,0.0,8.0,38.0,0.0,0.0,27.0,0
0.950,0.899,0.800,1.050,0,0.75,0,0.5,1.75,3.50,4.75,1.64,3.75,5.25,58.2,19.9,21.9,100.0,0.0,51.0,0.0,42.0,0.0,42.0,0.0,0.0,52.0,0.0,48.0,1
0.720,1.070,0.725,1.150,0,0.0,0,0.0,2.37,3.20,3.00,2.60,3.20,2.75,21.4,37.9,40.7,100.0,0.0,0.0,15.0,100.0,0.0,0.0,31.0,16.0,0.0,21.0,0.0,3
0.774,1.100,1.050,0.800,0.25,0.0,0,0.0,2.87,3.20,2.50,3.00,3.20,2.40,25.7,44.6,29.6,24.0,0.0,0.0,39.0,9.0,0.0,0.0,24.0,36.0,0.0,0.0,8.0,3
0.825,1.024,0.725,1.150,0.25,0,0.25,0.0,2.80,3.20,2.50,3.20,3.20,2.30,27.7,41.3,31.0,12.0,0.0,0.0,26.0,6.0,0.0,0.0,18.0,21.0,0.0,0.0,4.0,0
0.770,1.020,1.050,0.800,0,0.0,0,0.25,2.37,3.30,2.90,2.50,3.30,2.75,21.7,25.7,52.6,100.0,0.0,18.0,0.0,100.0,0.0,0.0,32.0,0.0,19.0,55.0,0.0,1
0.975,0.875,0.875,0.975,0,0.75,0,0.5,1.83,3.40,4.50,1.72,3.50,5.00,84.3,9.7,6.1,100.0,0.0,81.0,0.0,100.0,0.0,74.0,0.0,0.0,82.0,0.0,90.0,1
0.840,1.060,0.860,1.040,0,0.75,0,0.5,1.90,3.60,3.75,1.61,3.80,6.00,35.4,16.6,48.0,100.0,0.0,48.0,0.0,0.0,56.0,8.0,0.0,0.0,49.0,43.0,0.0,1
1.020,0.879,0.950,0.950,0,0.5,0,0.5,1.95,3.60,3.60,1.90,3.60,3.75,47.7,35.9,16.5,0.0,31.0,1.0,0.0,52.0,0.0,32.0,0.0,0.0,3.0,0.0,56.0,3
1.154,0.760,1.089,0.810,0,0.25,0,0.25,2.29,3.20,3.20,2.62,3.00,3.20,41.1,28.3,30.6,0.0,24.0,16.0,0.0,11.0,0.0,20.0,0.0,0.0,16.0,0.0,12.0,3
1.000,0.899,1.060,0.840,0,0.5,0,0.5,1.90,3.60,3.75,1.95,3.60,4.00,67.8,20.7,11.4,100.0,0.0,51.0,0.0,74.0,0.0,65.0,0.0,0.0,52.0,0.0,75.0,3
0.925,0.875,0.700,1.100,0,0.0,0.25,0,2.60,3.20,2.40,2.75,3.30,2.50,28.2,47.8,24.0,100.0,0.0,0.0,45.0,20.0,0.0,0.0,16.0,44.0,0.0,0.0,22.0,0
1.020,0.879,0.950,0.950,0,0.25,0,0.25,2.29,3.60,2.87,2.30,3.75,3.10,51.5,19.4,29.2,0.0,49.0,48.0,0.0,22.0,0.0,44.0,0.0,0.0,48.0,0.0,22.0,3
0.925,0.925,0.899,0.950,0,0.5,0,0.75,1.64,3.75,5.25,1.85,3.30,4.50,72.5,17.4,10.1,0.0,65.0,62.0,0.0,78.0,0.0,67.0,0.0,0.0,62.0,0.0,80.0,3
1.020,0.770,1.000,0.800,0,0.25,0,0.0,2.75,3.20,2.30,2.30,3.40,3.00,75.7,15.9,8.4,0.0,104.0,55.0,0.0,76.0,0.0,106.0,0.0,0.0,57.0,0.0,77.0,0
0.875,0.975,0.850,1.000,0,1.0,0,0.75,1.61,3.75,5.50,1.44,4.20,7.50,30.2,24.4,45.5,4.0,0.0,20.0,0.0,0.0,48.0,0.0,0.0,0.0,25.0,33.0,0.0,0
1.000,0.800,1.050,0.750,0,0.5,0,0.5,2.00,3.10,3.40,1.95,3.30,3.75,56.4,33.5,10.1,100.0,0.0,11.0,0.0,74.0,0.0,51.0,0.0,0.0,13.0,0.0,74.0,3
0.720,1.070,0.900,0.950,0,0.25,0,0.5,1.85,3.40,4.33,1.95,3.60,3.60,85.2,8.0,6.9,0.0,89.0,82.0,0.0,84.0,0.0,94.0,0.0,0.0,84.0,0.0,85.0,1
0.850,1.000,1.100,0.774,0,1.25,0,1.5,1.33,5.00,9.00,1.33,5.00,9.00,52.4,19.0,28.6,100.0,0.0,56.0,0.0,33.0,0.0,24.0,0.0,0.0,60.0,0.0,48.0,0
1.040,0.750,1.000,0.850,0,1.25,0,1.25,1.44,4.50,6.50,1.44,4.50,7.00,34.7,21.3,44.0,0.0,3.0,33.0,0.0,0.0,35.0,7.0,0.0,0.0,37.0,19.0,0.0,1
0.770,1.020,0.850,1.000,0,0.25,0,0.5,1.80,3.50,4.50,2.00,3.75,3.30,69.6,17.8,12.6,0.0,72.0,57.0,0.0,73.0,0.0,68.0,0.0,0.0,58.0,0.0,73.0,0
0.975,0.875,0.925,0.925,0,0.5,0,0.25,2.20,3.25,3.30,1.80,3.30,5.00,53.4,25.6,21.0,0.0,33.0,31.0,0.0,35.0,0.0,38.0,0.0,0.0,33.0,0.0,41.0,0
0.750,1.040,0.800,1.000,0,0.5,0,0.5,1.72,3.30,4.33,1.83,3.40,4.50,56.4,21.9,21.6,0.0,45.0,51.0,0.0,47.0,0.0,44.0,0.0,0.0,50.0,0.0,53.0,1
0.925,0.925,0.925,0.925,0,0.25,0,0.25,2.14,3.40,3.25,2.14,3.60,3.10,11.8,30.9,57.3,100.0,0.0,0.0,6.0,0.0,86.0,0.0,61.0,4.0,0.0,81.0,0.0,3
0.875,0.975,0.825,1.025,0,0.0,0,0.0,2.37,3.50,2.80,2.54,3.50,2.60,62.6,23.7,13.7,0.0,82.0,31.0,0.0,61.0,0.0,83.0,0.0,0.0,36.0,0.0,61.0,0
0.899,0.950,0.700,1.200,0,1.25,0,0.5,1.64,3.60,5.50,1.40,4.50,7.50,44.8,14.9,40.3,100.0,0.0,58.0,0.0,0.0,13.0,19.0,0.0,0.0,61.0,0.0,4.0,1
0.875,0.975,0.775,1.100,0,0.5,0,0.5,1.72,3.50,5.00,1.83,3.75,4.00,72.1,17.9,10.0,0.0,60.0,60.0,0.0,75.0,0.0,66.0,0.0,0.0,60.0,0.0,79.0,0
0.800,1.049,0.825,1.025,0,0.25,0,0.25,2.00,3.75,3.40,2.14,3.60,3.10,44.5,36.8,18.7,0.0,26.0,0.0,6.0,45.0,0.0,27.0,0.0,3.0,0.0,0.0,46.0,3
0.950,0.899,0.825,1.025,0,1.0,0,0.75,1.61,3.75,5.50,1.57,4.00,5.50,38.0,18.1,43.9,0.0,6.0,45.0,0.0,0.0,38.0,10.0,0.0,0.0,47.0,21.0,0.0,3
0.810,1.089,0.960,0.940,0,0.0,0,0.25,2.25,3.30,3.20,2.37,3.40,2.90,27.9,38.4,33.7,100.0,0.0,0.0,16.0,0.0,4.0,0.0,15.0,15.0,0.0,3.0,0.0,0
0.870,1.029,0.860,1.040,0,0.25,0,0.25,2.14,3.50,3.20,2.10,3.40,3.50,66.3,21.3,12.4,0.0,71.0,44.0,0.0,67.0,0.0,73.0,0.0,0.0,46.0,0.0,68.0,3
0.750,1.169,0.990,0.910,0.25,0,0.0,0.0,2.62,3.40,2.60,2.87,3.40,2.45,21.2,44.7,34.1,100.0,0.0,0.0,31.0,0.0,10.0,0.0,40.0,31.0,0.0,7.0,0.0,0
0.850,1.000,1.050,0.800,0,0.25,0,0.75,1.73,3.50,5.00,2.20,2.80,4.00,30.6,36.8,32.6,0.0,0.0,0.0,8.0,9.0,0.0,0.0,4.0,8.0,0.0,0.0,6.0,3
0.750,1.040,0.825,1.025,0,0.75,0,0.75,1.60,3.60,6.00,1.61,3.50,6.50,24.8,52.6,22.6,100.0,0.0,0.0,74.0,100.0,0.0,0.0,23.0,70.0,0.0,0.0,37.0,1
0.770,1.020,0.925,0.925,0,1.25,0,1.25,1.36,4.75,8.00,1.36,5.50,6.50,68.7,15.0,16.4,100.0,0.0,69.0,0.0,69.0,0.0,33.0,0.0,0.0,74.0,0.0,74.0,3
0.925,0.925,1.050,0.800,0,0.75,0,1.0,1.53,3.75,7.00,1.61,3.40,6.50,47.2,18.3,34.5,100.0,0.0,52.0,0.0,5.0,0.0,29.0,0.0,0.0,53.0,0.0,18.0,0
